Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1974,1974,tonnes,638106,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1975,1975,tonnes,634738,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1976,1976,tonnes,635575,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1977,1977,tonnes,643910,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1978,1978,tonnes,630685,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1979,1979,tonnes,693875,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1980,1980,tonnes,679124,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1981,1981,tonnes,663774,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1982,1982,tonnes,636225,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1983,1983,tonnes,682290,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1984,1984,tonnes,716885,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1985,1985,tonnes,701203,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1986,1986,tonnes,698562,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1987,1987,tonnes,635549,*,Unofficial figure
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1988,1988,tonnes,640812,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1989,1989,tonnes,593437,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1990,1990,tonnes,560600,*,Unofficial figure
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1991,1991,tonnes,560759,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1992,1992,tonnes,545555,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1993,1993,tonnes,519064,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1994,1994,tonnes,534000,*,Unofficial figure
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1995,1995,tonnes,535000,*,Unofficial figure
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1996,1996,tonnes,527024,*,Unofficial figure
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1997,1997,tonnes,508000,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1998,1998,tonnes,485000,*,Unofficial figure
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,1999,1999,tonnes,471000,*,Unofficial figure
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,2000,2000,tonnes,418000,*,Unofficial figure
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,2001,2001,tonnes,416000,,Official data
RA,Fertilizers archive,150,Netherlands,5157,Consumption,1818,Total Fertilizers,2002,2002,tonnes,336000,,Official data
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1961,1961,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1962,1962,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1963,1963,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1964,1964,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1965,1965,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1966,1966,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1967,1967,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1968,1968,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1969,1969,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1970,1970,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1971,1971,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1972,1972,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1973,1973,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1974,1974,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1975,1975,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1976,1976,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1977,1977,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1978,1978,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1979,1979,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1980,1980,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1981,1981,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1982,1982,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1983,1983,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1984,1984,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1985,1985,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1986,1986,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1987,1987,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1988,1988,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1989,1989,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1990,1990,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1991,1991,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1992,1992,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1993,1993,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1994,1994,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1995,1995,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1996,1996,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1997,1997,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1998,1998,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,1999,1999,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,2000,2000,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,2001,2001,tonnes,0,NR,Not reported
RA,Fertilizers archive,151,Netherlands Antilles (former),5157,Consumption,1818,Total Fertilizers,2002,2002,tonnes,0,NR,Not reported
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1961,1961,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1962,1962,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1963,1963,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1964,1964,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1965,1965,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1966,1966,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1967,1967,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1968,1968,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1969,1969,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1970,1970,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1971,1971,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1972,1972,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1973,1973,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1974,1974,tonnes,0,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1975,1975,tonnes,626,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1976,1976,tonnes,244,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1977,1977,tonnes,415,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1978,1978,tonnes,437,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1979,1979,tonnes,757,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1980,1980,tonnes,1352,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1981,1981,tonnes,545,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1982,1982,tonnes,700,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1983,1983,tonnes,846,,Official data
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1984,1984,tonnes,500,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1985,1985,tonnes,400,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1986,1986,tonnes,600,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1987,1987,tonnes,1200,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1988,1988,tonnes,1200,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1989,1989,tonnes,1200,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1990,1990,tonnes,1800,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1991,1991,tonnes,1200,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1992,1992,tonnes,1100,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1993,1993,tonnes,1600,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1994,1994,tonnes,1600,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1995,1995,tonnes,1600,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1996,1996,tonnes,1600,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1997,1997,tonnes,1600,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1998,1998,tonnes,900,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,1999,1999,tonnes,900,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,2000,2000,tonnes,900,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,2001,2001,tonnes,900,*,Unofficial figure
RA,Fertilizers archive,153,New Caledonia,5157,Consumption,1818,Total Fertilizers,2002,2002,tonnes,900,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1961,1961,tonnes,291563,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1962,1962,tonnes,286742,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1963,1963,tonnes,347000,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1964,1964,tonnes,462034,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1965,1965,tonnes,456617,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1966,1966,tonnes,408414,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1967,1967,tonnes,358687,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1968,1968,tonnes,417550,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1969,1969,tonnes,443859,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1970,1970,tonnes,448460,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1971,1971,tonnes,473203,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1972,1972,tonnes,535716,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1973,1973,tonnes,658904,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1974,1974,tonnes,459841,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1975,1975,tonnes,515592,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1976,1976,tonnes,527655,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1977,1977,tonnes,558720,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1978,1978,tonnes,583115,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1979,1979,tonnes,546300,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1980,1980,tonnes,464200,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1981,1981,tonnes,462900,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1982,1982,tonnes,465817,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1983,1983,tonnes,510997,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1984,1984,tonnes,516000,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1985,1985,tonnes,427000,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1986,1986,tonnes,352000,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1987,1987,tonnes,367100,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1988,1988,tonnes,296100,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1989,1989,tonnes,373900,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1990,1990,tonnes,343100,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1991,1991,tonnes,438500,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1992,1992,tonnes,534500,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1993,1993,tonnes,625631,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1994,1994,tonnes,647000,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1995,1995,tonnes,682600,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1996,1996,tonnes,660000,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1997,1997,tonnes,647700,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1998,1998,tonnes,661500,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,1999,1999,tonnes,716000,*,Unofficial figure
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,2000,2000,tonnes,812730,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,2001,2001,tonnes,901065,,Official data
RA,Fertilizers archive,156,New Zealand,5157,Consumption,1818,Total Fertilizers,2002,2002,tonnes,852897,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1961,1961,tonnes,4065,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1962,1962,tonnes,3456,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1963,1963,tonnes,10004,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1964,1964,tonnes,10400,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1965,1965,tonnes,29225,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1966,1966,tonnes,22091,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1967,1967,tonnes,24884,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1968,1968,tonnes,27619,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1969,1969,tonnes,27146,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1970,1970,tonnes,25870,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1971,1971,tonnes,26082,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1972,1972,tonnes,29200,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1973,1973,tonnes,54500,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1974,1974,tonnes,35400,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1975,1975,tonnes,19300,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1976,1976,tonnes,47894,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1977,1977,tonnes,48358,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1978,1978,tonnes,48499,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1979,1979,tonnes,22900,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1980,1980,tonnes,54200,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1981,1981,tonnes,60300,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1982,1982,tonnes,44800,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1983,1983,tonnes,70302,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1984,1984,tonnes,48588,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1985,1985,tonnes,62985,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1986,1986,tonnes,67884,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1987,1987,tonnes,50400,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1988,1988,tonnes,76600,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1989,1989,tonnes,35287,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1990,1990,tonnes,40010,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1991,1991,tonnes,34432,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1992,1992,tonnes,31300,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1993,1993,tonnes,27000,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1994,1994,tonnes,21800,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1995,1995,tonnes,31000,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1996,1996,tonnes,40680,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1997,1997,tonnes,35673,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1998,1998,tonnes,38600,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,1999,1999,tonnes,35942,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,2000,2000,tonnes,28900,*,Unofficial figure
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,2001,2001,tonnes,19314,,Official data
RA,Fertilizers archive,157,Nicaragua,5157,Consumption,1818,Total Fertilizers,2002,2002,tonnes,53796,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1961,1961,tonnes,0,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1962,1962,tonnes,0,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1963,1963,tonnes,0,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1964,1964,tonnes,100,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1965,1965,tonnes,100,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1966,1966,tonnes,100,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1967,1967,tonnes,295,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1968,1968,tonnes,255,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1969,1969,tonnes,346,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1970,1970,tonnes,175,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1971,1971,tonnes,252,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1972,1972,tonnes,403,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1973,1973,tonnes,390,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1974,1974,tonnes,157,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1975,1975,tonnes,631,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1976,1976,tonnes,1152,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1977,1977,tonnes,2082,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1978,1978,tonnes,1681,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1979,1979,tonnes,1804,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1980,1980,tonnes,2693,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1981,1981,tonnes,5565,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1982,1982,tonnes,2813,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1983,1983,tonnes,1800,*,Unofficial figure
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1984,1984,tonnes,2338,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1985,1985,tonnes,3571,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1986,1986,tonnes,1985,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1987,1987,tonnes,2854,,Official data
RA,Fertilizers archive,158,Niger,5157,Consumption,1818,Total Fertilizers,1988,1988,tonnes,1730,,Official data
